event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1715482,true,2005-10-17 04:00:53.000,38.9276301,-3.809511,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491964.71458709677,9578928.01121549,"37S","Eastern African Time",2005-10-17 07:00:53.000
1715413,true,2005-10-17 08:00:48.000,38.9277187,-3.8094936,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491974.5517569461,9578929.935350105,"37S","Eastern African Time",2005-10-17 11:00:48.000
1715483,true,2005-10-17 08:00:48.000,38.9277187,-3.8094936,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491974.5517569461,9578929.935350105,"37S","Eastern African Time",2005-10-17 11:00:48.000
1715484,true,2005-11-10 00:00:48.000,38.8705151,-3.7757432,"26",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485622.6260482271,9582659.799026176,"37S","Eastern African Time",2005-11-10 03:00:48.000
1715485,true,2005-11-10 04:01:18.000,38.8707413,-3.7757509,"29",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485647.74236581667,9582658.951640137,"37S","Eastern African Time",2005-11-10 07:01:18.000
1715486,true,2005-11-10 06:10:06.000,38.8706778,-3.7757917,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485640.69229290483,9582654.44075869,"37S","Eastern African Time",2005-11-10 09:10:06.000
1715487,true,2005-11-10 06:11:10.000,38.8706835,-3.7757561,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.32460937666,9582658.375903754,"37S","Eastern African Time",2005-11-10 09:11:10.000
1715488,true,2005-11-10 06:12:01.000,38.8706778,-3.7758008,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485640.69244241284,9582653.434888912,"37S","Eastern African Time",2005-11-10 09:12:01.000
1715489,true,2005-11-10 06:18:50.000,38.8707002,-3.7757537,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485643.1788598958,9582658.64146367,"37S","Eastern African Time",2005-11-10 09:18:50.000
1715490,true,2005-11-10 06:19:32.000,38.8707032,-3.7757378,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485643.5117047006,9582660.399021901,"37S","Eastern African Time",2005-11-10 09:19:32.000
1715491,true,2005-11-10 06:20:26.000,38.8706905,-3.7757557,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485642.1018500871,9582658.420233328,"37S","Eastern African Time",2005-11-10 09:20:26.000
1715492,true,2005-11-10 06:21:23.000,38.8706891,-3.7757295,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.9459702227,9582661.316230897,"37S","Eastern African Time",2005-11-10 09:21:23.000
1715493,true,2005-11-10 06:21:35.000,38.8706878,-3.7756672,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.8006008449,9582668.202548673,"37S","Eastern African Time",2005-11-10 09:21:35.000
1715494,true,2005-11-10 06:21:46.000,38.8707158,-3.7756747,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485644.9097134654,9582667.373997128,"37S","Eastern African Time",2005-11-10 09:21:46.000
1715495,true,2005-11-10 06:22:25.000,38.8706851,-3.7756508,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.50053601724,9582670.015280413,"37S","Eastern African Time",2005-11-10 09:22:25.000
1715496,true,2005-11-10 06:28:05.000,38.8706808,-3.7757397,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.02454456413,9582660.188635496,"37S","Eastern African Time",2005-11-10 09:28:05.000
1715497,true,2005-11-10 06:28:18.000,38.8706821,-3.7757299,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.1687294896,9582661.271901324,"37S","Eastern African Time",2005-11-10 09:28:18.000
1715498,true,2005-11-10 06:28:29.000,38.8706891,-3.7757295,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485641.9459702227,9582661.316230897,"37S","Eastern African Time",2005-11-10 09:28:29.000
1715499,true,2005-11-10 06:28:38.000,38.8706961,-3.7757111,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485642.7229152753,9582663.350192986,"37S","Eastern African Time",2005-11-10 09:28:38.000
1715500,true,2005-11-10 12:02:49.000,38.8706611,-3.775713,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485638.8367098856,9582663.139598604,"37S","Eastern African Time",2005-11-10 15:02:49.000
1715501,true,2005-11-10 16:01:17.000,38.8703487,-3.7758075,"29",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485604.1508286361,9582652.688865144,"37S","Eastern African Time",2005-11-10 19:01:17.000
1715502,true,2005-11-10 20:00:48.000,38.8703417,-3.7757898,"27",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485603.37328983255,9582654.645221332,"37S","Eastern African Time",2005-11-10 23:00:48.000
1715503,true,2005-11-12 00:00:48.000,38.9395903,-3.7785349,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",493292.4264161175,9582352.055646364,"37S","Eastern African Time",2005-11-12 03:00:48.000
1715504,true,2005-11-12 18:00:55.000,38.9376284,-3.7812879,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",493074.60917005385,9582047.737588068,"37S","Eastern African Time",2005-11-12 21:00:55.000
1715505,true,2005-11-17 18:00:49.000,38.947416,-3.7819424,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",494161.37380612997,9581975.464379894,"37S","Eastern African Time",2005-11-17 21:00:49.000
1715506,true,2005-11-18 12:02:21.000,39.0120909,-3.8096463,"38",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",501342.4613294433,9578913.383583967,"37S","Eastern African Time",2005-11-18 15:02:21.000
1715507,true,2005-11-18 18:01:24.000,39.0137227,-3.8023266,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",501523.6541239692,9579722.4634705,"37S","Eastern African Time",2005-11-18 21:01:24.000
1715508,true,2005-11-19 00:00:54.000,38.9777724,-3.7929449,"28",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497532.0060499326,9580759.449315863,"37S","Eastern African Time",2005-11-19 03:00:54.000
1715509,true,2005-11-19 18:00:54.000,38.9623615,-3.7937513,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",495820.8934601466,9580670.254814941,"37S","Eastern African Time",2005-11-19 21:00:54.000
1715510,true,2005-11-20 00:00:53.000,38.9328851,-3.7882505,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492547.99915464065,9581278.08764241,"37S","Eastern African Time",2005-11-20 03:00:53.000
1715511,true,2005-11-20 06:01:46.000,38.9326082,-3.7882154,"34",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492517.25366866135,9581281.965035427,"37S","Eastern African Time",2005-11-20 09:01:46.000
1715512,true,2005-11-20 12:01:53.000,38.9327685,-3.7879265,"37",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492535.04986869334,9581313.899968786,"37S","Eastern African Time",2005-11-20 15:01:53.000
1715513,true,2005-11-20 18:00:47.000,38.9290757,-3.7937648,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492125.07789552107,9580668.530923696,"37S","Eastern African Time",2005-11-20 21:00:47.000
1715514,true,2005-11-21 00:00:54.000,38.8396696,-3.8515562,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",482199.2432698946,9574279.209226424,"37S","Eastern African Time",2005-11-21 03:00:54.000
1715515,true,2005-11-21 12:02:29.000,38.8022713,-3.8238545,"39",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",478046.35758071335,9577340.363837905,"37S","Eastern African Time",2005-11-21 15:02:29.000
1715516,true,2005-11-21 18:00:53.000,38.8115335,-3.7833669,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",479073.75869111915,9581815.913184686,"37S","Eastern African Time",2005-11-21 21:00:53.000
1715517,true,2005-11-22 00:00:54.000,38.8877723,-3.7456455,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",487538.3568835114,9585986.915439986,"37S","Eastern African Time",2005-11-22 03:00:54.000
1715518,true,2005-11-22 12:03:03.000,38.9562783,-3.7729205,"35",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",495145.34291684336,9582972.753703292,"37S","Eastern African Time",2005-11-22 15:03:03.000
1715519,true,2005-11-22 18:00:55.000,38.971166,-3.7893109,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",496798.46515761875,9581161.11156582,"37S","Eastern African Time",2005-11-22 21:00:55.000
1715520,true,2005-11-23 00:01:53.000,38.9582654,-3.8064203,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",495366.1596986123,9579269.866681097,"37S","Eastern African Time",2005-11-23 03:01:53.000
1715521,true,2005-11-23 06:00:54.000,38.9588202,-3.7910563,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",495427.6789212285,9580968.128557565,"37S","Eastern African Time",2005-11-23 09:00:54.000
1715522,true,2005-11-23 12:00:46.000,38.9581681,-3.7915831,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",495355.2770315104,9580909.89528933,"37S","Eastern African Time",2005-11-23 15:00:46.000
1715523,true,2005-11-23 18:01:53.000,38.9866086,-3.8034942,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",498513.13266542944,9579593.403461462,"37S","Eastern African Time",2005-11-23 21:01:53.000
1715524,true,2005-11-24 00:01:19.000,39.0177826,-3.765258,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",501974.5154826536,9583819.828694312,"37S","Eastern African Time",2005-11-24 03:01:19.000
1715525,true,2005-11-24 18:00:48.000,38.9850371,-3.7325554,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",498338.512075214,9587434.609755317,"37S","Eastern African Time",2005-11-24 21:00:48.000
1715526,true,2005-11-25 00:00:54.000,38.9770083,-3.7259093,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497446.97088109044,9588169.215537323,"37S","Eastern African Time",2005-11-25 03:00:54.000
1715527,true,2005-11-25 06:01:17.000,38.9773171,-3.7259743,"33",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497481.2606327438,9588162.03166725,"37S","Eastern African Time",2005-11-25 09:01:17.000
1715528,true,2005-11-25 12:01:55.000,38.9773987,-3.7260294,"38",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497490.321761807,9588155.941435656,"37S","Eastern African Time",2005-11-25 15:01:55.000
1715529,true,2005-11-25 18:00:53.000,38.97686,-3.7284153,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497430.5107221208,9587892.21503465,"37S","Eastern African Time",2005-11-25 21:00:53.000
1715530,true,2005-11-26 00:00:54.000,38.9697296,-3.7287132,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",496638.74487640196,9587859.262733566,"37S","Eastern African Time",2005-11-26 03:00:54.000
1715531,true,2005-11-26 06:01:17.000,38.9795979,-3.7268832,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497734.52603282506,9588061.572828775,"37S","Eastern African Time",2005-11-26 09:01:17.000
1715532,true,2005-11-26 12:03:06.000,38.9772275,-3.7259061,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497471.3111344153,9588169.569880184,"37S","Eastern African Time",2005-11-26 15:03:06.000
1715533,true,2005-11-26 18:00:49.000,38.976888,-3.7258352,"33",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497433.6123927711,9588177.40581246,"37S","Eastern African Time",2005-11-26 21:00:49.000
1715534,true,2005-11-27 12:01:54.000,38.9751614,-3.7368545,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497241.9227549746,9586959.384948587,"37S","Eastern African Time",2005-11-27 15:01:54.000
1715535,true,2005-11-27 18:01:23.000,38.9756926,-3.7441592,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497300.92953418155,9586151.963190645,"37S","Eastern African Time",2005-11-27 21:01:23.000
1715536,true,2005-11-28 00:00:47.000,38.9732214,-3.7930892,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497026.695973628,9580743.484832268,"37S","Eastern African Time",2005-11-28 03:00:47.000
1715537,true,2005-11-28 12:01:53.000,38.9719799,-3.7974182,"37",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",496888.8641806542,9580264.974793049,"37S","Eastern African Time",2005-11-28 15:01:53.000
1715538,true,2005-11-28 18:00:54.000,38.9742594,-3.8033158,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",497141.981710744,9579613.09183465,"37S","Eastern African Time",2005-11-28 21:00:54.000
1715539,true,2005-11-29 00:00:42.000,38.9438136,-3.8702075,"32",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",493762.02223725984,9572219.052846493,"37S","Eastern African Time",2005-11-29 03:00:42.000
1715540,true,2005-11-29 06:01:51.000,38.9249465,-3.8815746,"34",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491667.4520568409,9570962.426111478,"37S","Eastern African Time",2005-11-29 09:01:51.000
1715541,true,2005-11-29 12:00:53.000,38.928581,-3.8818334,"36",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492070.96212255437,9570933.854511663,"37S","Eastern African Time",2005-11-29 15:00:53.000
1715542,true,2005-11-29 18:00:48.000,38.9285813,-3.8822884,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492070.9996733222,9570883.56098966,"37S","Eastern African Time",2005-11-29 21:00:48.000
1715543,true,2005-11-30 00:00:42.000,38.8701305,-3.8934086,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485581.8933998507,9569653.613092124,"37S","Eastern African Time",2005-11-30 03:00:42.000
1715544,true,2005-11-30 12:00:49.000,38.9109298,-3.8484511,"37",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",490110.91297193465,9574623.58867525,"37S","Eastern African Time",2005-11-30 15:00:49.000
1715545,true,2005-11-30 18:00:48.000,38.9167125,-3.8422184,"29",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",490752.8749643875,9575312.585947262,"37S","Eastern African Time",2005-11-30 21:00:48.000
1715546,true,2005-12-10 00:01:11.000,38.8771383,-3.7776037,"29",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",486358.06418700056,9582454.255089134,"37S","Eastern African Time",2005-12-10 03:01:11.000
1715547,true,2005-12-10 04:02:17.000,38.8706453,-3.7758242,"28",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485637.0841790488,9582650.847830182,"37S","Eastern African Time",2005-12-10 07:02:17.000
1715548,true,2005-12-10 16:00:48.000,38.8705106,-3.7758554,"28",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485622.12823502003,9582647.39690898,"37S","Eastern African Time",2005-12-10 19:00:48.000
1715549,true,2005-12-10 20:01:17.000,38.8677932,-3.783762,"27",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",485320.53379594313,9581773.394209702,"37S","Eastern African Time",2005-12-10 23:01:17.000
1715550,true,2005-12-12 00:01:13.000,38.9351285,-3.8374356,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",492797.5010969296,9575841.430343326,"37S","Eastern African Time",2005-12-12 03:01:13.000
1715551,true,2005-12-12 06:03:02.000,38.9242597,-3.8367449,"33",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491590.76161290036,9575917.677845793,"37S","Eastern African Time",2005-12-12 09:03:02.000
1715552,true,2005-12-12 12:02:19.000,38.9241991,-3.8368872,"37",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491584.0347491594,9575901.948103901,"37S","Eastern African Time",2005-12-12 15:02:19.000
1715553,true,2005-12-12 18:00:54.000,38.9241994,-3.8369361,"27",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",491584.0685358654,9575896.542939836,"37S","Eastern African Time",2005-12-12 21:00:54.000
1715554,true,2005-12-13 00:00:47.000,38.8873084,-3.8556542,"29",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",487488.43116764596,9573827.082157966,"37S","Eastern African Time",2005-12-13 03:00:47.000
1715555,true,2005-12-13 06:00:54.000,38.8755528,-3.8584634,"34",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",486183.3107701538,9573516.384692745,"37S","Eastern African Time",2005-12-13 09:00:54.000
1715556,true,2005-12-13 18:00:54.000,38.8758772,-3.8588689,"28",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",486219.33371146594,9573471.567873124,"37S","Eastern African Time",2005-12-13 21:00:54.000
1715557,true,2005-12-14 00:00:53.000,38.8427953,-3.8432129,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",482546.1066485727,9575201.504311819,"37S","Eastern African Time",2005-12-14 03:00:53.000
1715558,true,2005-12-14 06:02:22.000,38.8429144,-3.842156,"34",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",482559.3084768389,9575318.331655221,"37S","Eastern African Time",2005-12-14 09:02:22.000
1715559,true,2005-12-14 12:01:11.000,38.8429145,-3.8421328,"41",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",482559.3191084158,9575320.896079568,"37S","Eastern African Time",2005-12-14 15:01:11.000
1715560,true,2005-12-14 18:00:55.000,38.8421202,-3.8551129,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",482471.3957609248,9573886.118444791,"37S","Eastern African Time",2005-12-14 21:00:55.000
1715561,true,2005-12-15 00:00:53.000,38.8870644,-3.8774464,"30",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",487461.66123863845,9571418.271044785,"37S","Eastern African Time",2005-12-15 03:00:53.000
1715562,true,2005-12-15 06:01:51.000,38.8874408,-3.8928316,"35",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",487503.6763493931,9569717.668068796,"37S","Eastern African Time",2005-12-15 09:01:51.000
1715563,true,2005-12-15 12:00:54.000,38.8872283,-3.8930088,"39",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",487480.087183993,9569698.07805074,"37S","Eastern African Time",2005-12-15 15:00:54.000
1715564,true,2005-12-15 18:00:54.000,38.874292,-3.8910717,"29",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",486043.86524173047,9569911.99329594,"37S","Eastern African Time",2005-12-15 21:00:54.000
1715565,true,2005-12-16 00:00:45.000,38.8502731,-3.8741988,"31",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",483376.94514542795,9571776.612984588,"37S","Eastern African Time",2005-12-16 03:00:45.000
1715566,true,2005-12-16 06:02:59.000,38.8535348,-3.829652,"33",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",483738.22244353266,9576700.675274497,"37S","Eastern African Time",2005-12-16 09:02:59.000
1715567,true,2005-12-16 12:00:54.000,38.8538016,-3.8293115,"38",,"gps","Panthera leo","#1940316","Diana","Tsavo Lion Study",483767.83843571745,9576738.317616254,"37S","Eastern African Time",2005-12-16 15:00:54.000
